"Word","OccurTotal","OccurNum","Freq_pm","Rating.Mean","Rating.SD","Dunno","word","word_clean","lexname","wn_category"
"prude",19,19,"1.37",12.11,2.54,1,"prude","prude","noun.person","person"
"purist",19,19,"0.22",12.11,2.94,1,"purist","purist","noun.person","person"
"radioactive",19,18,"3.20",12.11,4.3,0.95,"radioactive","radioactive",NA,NA
"reanimate",20,19,"0.08",12.11,3.14,0.95,"reanimate","reanimate",NA,NA
"redevelop",19,19,"0.06",12.11,2.16,1,"redevelop","redevelop",NA,NA
"repopulation",19,18,"0.02",12.11,4.09,0.95,"repopulation","repopulation",NA,NA
"repress",18,18,"0.37",12.11,2.89,1,"repress","repress",NA,NA
"repulsion",18,18,"0.16",12.11,3.77,1,"repulsion","repulsion","noun.phenomenon","phenomenon"
"reverend",19,18,"18.88",12.11,3.14,0.95,"reverend","reverend","noun.person","person"
"ripeness",19,19,"0.04",12.11,4.33,1,"ripeness","ripeness","noun.state","state"
"salesmanship",18,18,"0.22",12.11,3.91,1,"salesmanship","salesmanship","noun.cognition","cognition"
"scaffold",18,18,"0.55",12.11,3.07,1,"scaffold","scaffold","noun.artifact","artifact"
"secede",21,19,"0.08",12.11,2.64,0.9,"secede","secede",NA,NA
"secretaryship",18,9,"#N/A",12.11,2.62,0.5,"secretaryship","secretaryship","noun.act","act"
"simplification",19,19,"0.02",12.11,3.03,1,"simplification","simplification","noun.communication","communication"
"standpoint",18,18,"1.33",12.11,4.61,1,"standpoint","standpoint","noun.cognition","cognition"
"stateside",19,18,"1.18",12.11,3.86,0.95,"stateside","stateside",NA,NA
"stylized",19,19,"0.24",12.11,3.43,1,"stylized","stylized",NA,NA
"systematic",18,18,"0.59",12.11,2.87,1,"systematic","systematic",NA,NA
"tampon",19,19,"0.67",12.11,2.31,1,"tampon","tampon","noun.artifact","artifact"
"torturous",19,18,"0.25",12.11,2.03,0.95,"torturous","torturous",NA,NA
"trapezoid",19,19,"0.06",12.11,3.2,1,"trapezoid","trapezoid","noun.shape","noun.shape"
"travesty",18,18,"0.90",12.11,2.61,1,"travesty","travesty","noun.communication","communication"
"trendiness",19,19,"0.04",12.11,3.31,1,"trendiness","trendiness",NA,NA
"tuberculosis",18,18,"0.63",12.11,2.65,1,"tuberculosis","tuberculosis","noun.state","state"
"tweed",19,18,"1.20",12.11,4.55,0.95,"tweed","tweed","noun.artifact","artifact"
"undistorted",19,18,"0.02",12.11,3.14,0.95,"undistorted","undistorted",NA,NA
"unexpurgated",18,9,"0.04",12.11,2.47,0.5,"unexpurgated","unexpurgated",NA,NA
"unforeseen",18,18,"0.57",12.11,2.97,1,"unforeseen","unforeseen",NA,NA
"unobvious",19,18,"0.02",12.11,2.87,0.95,"unobvious","unobvious",NA,NA
"unspecific",19,19,"0.04",12.11,3.49,1,"unspecific","unspecific",NA,NA
"unsuspected",18,18,"0.16",12.11,3.64,1,"unsuspected","unsuspected",NA,NA
"unthrifty",19,18,"0.02",12.11,4.32,0.95,"unthrifty","unthrifty",NA,NA
"unventilated",19,18,"0.02",12.11,1.88,0.95,"unventilated","unventilated",NA,NA
"unwedded",18,18,"0.04",12.11,3.25,1,"unwedded","unwedded",NA,NA
"visitant",18,9,"0.02",12.11,3.48,0.5,"visitant","visitant","noun.person","person"
"worldliness",18,18,"0.06",12.11,4.3,1,"worldliness","worldliness","noun.attribute","attribute"
"xylophonist",21,19,"0.04",12.11,4.63,0.9,"xylophonist","xylophonist","noun.person","person"
"yahoo",18,18,"2.92",12.11,4.16,1,"yahoo","yahoo","noun.person","person"
"ambivalent",18,17,"0.24",12.12,2.67,0.94,"ambivalent","ambivalent",NA,NA
"atone",18,17,"0.84",12.12,4.54,0.94,"atone","atone",NA,NA
"barebacked",18,17,"0.08",12.12,4.26,0.94,"barebacked","barebacked",NA,NA
"boomer",19,16,"2.43",12.12,4.27,0.84,"boomer","boomer","noun.person","person"
"braw",21,8,"0.04",12.12,4.29,0.38,"braw","braw",NA,NA
"chancery",19,8,"0.08",12.12,2.53,0.42,"chancery","chancery","noun.group","group"
"coercion",21,17,"0.43",12.12,3.33,0.81,"coercion","coercion","noun.act","act"
"companionable",18,16,"0.08",12.12,3.2,0.89,"companionable","companionable",NA,NA
"disposer",18,16,"0.08",12.12,3.88,0.89,"disposer","disposer",NA,NA
"elemental",19,17,"0.67",12.12,3.9,0.89,"elemental","elemental",NA,NA
"embraceable",18,17,"0.04",12.12,2.2,0.94,"embraceable","embraceable",NA,NA
"enrapture",18,16,"0.02",12.12,3.96,0.89,"enrapture","enrapture",NA,NA
"epidermal",18,17,"0.20",12.12,3.02,0.94,"epidermal","epidermal",NA,NA
"epoxy",19,16,"0.18",12.12,2.92,0.84,"epoxy","epoxy","noun.substance","substance"
"fallible",19,16,"0.24",12.12,2.42,0.84,"fallible","fallible",NA,NA
"farce",18,16,"1.75",12.12,2.99,0.89,"farce","farce","noun.communication","communication"
"fruition",19,16,"0.33",12.12,3.44,0.84,"fruition","fruition","noun.state","state"
"gabbler",19,8,"0.02",12.12,3.98,0.42,"gabbler","gabbler",NA,NA
"gingham",20,16,"0.18",12.12,3.77,0.8,"gingham","gingham","noun.artifact","artifact"
"hesitancy",19,16,"0.04",12.12,3.12,0.84,"hesitancy","hesitancy","noun.feeling","feeling"
"homebrew",18,17,"0.10",12.12,4.34,0.94,"homebrew","homebrew","noun.food","food"
"hydroxide",19,17,"0.16",12.12,2.45,0.89,"hydroxide","hydroxide","noun.substance","substance"
"infusion",18,17,"0.35",12.12,2.2,0.94,"infusion","infusion","noun.substance","substance"
"ingrate",20,17,"0.75",12.12,3.74,0.85,"ingrate","ingrate","noun.person","person"
"inquisitive",18,17,"1.00",12.12,4,0.94,"inquisitive","inquisitive",NA,NA
"insubordination",18,16,"1.25",12.12,3.84,0.89,"insubordination","insubordination","noun.attribute","attribute"
"kale",18,17,"0.55",12.12,4.86,0.94,"kale","kale","noun.possession","noun.possession"
"manuscript",18,17,"2.69",12.12,3.1,0.94,"manuscript","manuscript","noun.communication","communication"
"mezzanine",20,16,"0.45",12.12,3.91,0.8,"mezzanine","mezzanine","noun.artifact","artifact"
"microfilm",19,17,"1.31",12.12,3.33,0.89,"microfilm","microfilm","noun.artifact","artifact"
"monosyllabic",18,17,"0.10",12.12,3.87,0.94,"monosyllabic","monosyllabic",NA,NA
"overdramatize",18,17,"0.06",12.12,2.91,0.94,"overdramatize","overdramatize",NA,NA
"perfectible",21,17,"0.02",12.12,3.1,0.81,"perfectible","perfectible",NA,NA
"plumy",19,8,"#N/A",12.12,4.91,0.42,"plumy","plumy",NA,NA
"precautious",18,17,"0.02",12.12,2.87,0.94,"precautious","precautious",NA,NA
"scalawag",19,17,"0.12",12.12,3.28,0.89,"scalawag","scalawag","noun.person","person"
"shiftless",19,17,"0.33",12.12,2.87,0.89,"shiftless","shiftless",NA,NA
"showcasing",18,17,"0.08",12.12,3.33,0.94,"showcasing","showcasing",NA,NA
"softwood",19,16,"0.02",12.12,3.74,0.84,"softwood","softwood","noun.substance","substance"
"stagnate",18,17,"0.08",12.12,3.26,0.94,"stagnate","stagnate",NA,NA
"supertanker",19,16,"0.06",12.12,5.57,0.84,"supertanker","supertanker","noun.artifact","artifact"
"telephonic",19,17,"0.16",12.12,3.71,0.89,"telephonic","telephonic",NA,NA
"thumbscrew",20,16,"0.06",12.12,3.14,0.8,"thumbscrew","thumbscrew","noun.artifact","artifact"
"tibia",18,16,"0.63",12.12,2.99,0.89,"tibia","tibia","noun.body","body"
"trimester",18,17,"0.84",12.12,3.02,0.94,"trimester","trimester","noun.time","time"
"tyranny",18,17,"1.61",12.12,3.02,0.94,"tyranny","tyranny","noun.group","group"
"unbowed",20,17,"0.10",12.12,2.8,0.85,"unbowed","unbowed",NA,NA
"understudy",19,17,"1.92",12.12,3.9,0.89,"understudy","understudy","noun.person","person"
"cliche",21,20,"0.80",12.13,3.38,0.95,"cliche","cliche","noun.communication","communication"
"dismissiveness",20,20,"#N/A",12.13,2.96,1,"dismissiveness","dismissiveness",NA,NA
"adder",18,15,"1.43",12.13,4.87,0.83,"adder","adder","noun.person","person"
"aggress",19,15,"0.04",12.13,3.25,0.79,"aggress","aggress",NA,NA
"bristly",20,15,"0.02",12.13,4.29,0.75,"bristly","bristly",NA,NA
"couth",18,15,"0.14",12.13,4.91,0.83,"couth","couth",NA,NA
"cumulus",19,15,"0.29",12.13,3.2,0.79,"cumulus","cumulus","noun.object","object"
"daunt",19,15,"0.04",12.13,2.36,0.79,"daunt","daunt",NA,NA
"gasworks",18,15,"0.14",12.13,4.5,0.83,"gasworks","gasworks","noun.artifact","artifact"
"keratin",19,15,"0.04",12.13,2.85,0.79,"keratin","keratin","noun.substance","substance"
"misdeal",19,15,"0.10",12.13,3.94,0.79,"misdeal","misdeal","noun.act","act"
"moneyman",18,15,"0.04",12.13,2.7,0.83,"moneyman","moneyman","noun.person","person"
"nightspot",18,15,"0.18",12.13,2.9,0.83,"nightspot","nightspot","noun.artifact","artifact"
"primus",19,15,"0.08",12.13,2.1,0.79,"primus","primus","noun.person","person"
"refract",18,15,"0.04",12.13,3.36,0.83,"refract","refract",NA,NA
"rollout",18,15,"0.10",12.13,3.66,0.83,"rollout","rollout",NA,NA
"unconsecrated",19,15,"0.04",12.13,4.16,0.79,"unconsecrated","unconsecrated",NA,NA
"witching",18,15,"0.27",12.13,3.18,0.83,"witching","witching","noun.act","act"
"abhorrent",18,14,"0.18",12.14,4.24,0.78,"abhorrent","abhorrent",NA,NA
"amice",18,7,"0.02",12.14,2.67,0.39,"amice","amice",NA,NA
"badass",21,21,"1.47",12.14,3.73,1,"badass","badass",NA,NA
"boor",18,14,"0.06",12.14,3.92,0.78,"boor","boor","noun.person","person"
"choreography",22,21,"0.88",12.14,4.04,0.95,"choreography","choreography","noun.act","act"
"crossbreed",22,22,"0.04",12.14,2.92,1,"crossbreed","crossbreed","noun.animal","animal"
"curst",18,7,"0.14",12.14,2.27,0.39,"curst","curst",NA,NA
"faithlessness",37,35,"0.02",12.14,2.83,0.95,"faithlessness","faithlessness","noun.attribute","attribute"
"incendiary",21,14,"0.73",12.14,3.03,0.67,"incendiary","incendiary","noun.person","person"
"ire",18,14,"0.27",12.14,3.55,0.78,"ire","ire","noun.feeling","feeling"
"lanyard",19,14,"0.08",12.14,4.97,0.74,"lanyard","lanyard","noun.artifact","artifact"
"narwhal",18,14,"0.12",12.14,4,0.78,"narwhal","narwhal","noun.animal","animal"
"participle",18,14,"0.06",12.14,4.13,0.78,"participle","participle","noun.communication","communication"
"shrift",18,7,"0.08",12.14,2.73,0.39,"shrift","shrift","noun.act","act"
"suspensor",20,14,"0.02",12.14,4.5,0.7,"suspensor","suspensor","noun.artifact","artifact"
"tsar",19,14,"0.37",12.14,2.54,0.74,"tsar","tsar","noun.person","person"
"unpredictability",21,21,"0.18",12.14,3.84,1,"unpredictability","unpredictability","noun.attribute","attribute"
"abet",18,13,"0.10",12.15,3.31,0.72,"abet","abet",NA,NA
"banns",20,13,"0.14",12.15,3.21,0.65,"banns","banns","noun.communication","communication"
"cogwheel",18,13,"0.04",12.15,2.85,0.72,"cogwheel","cogwheel","noun.artifact","artifact"
"composite",20,20,"1.25",12.15,2.8,1,"composite","composite","noun.cognition","cognition"
"conjurer",22,20,"0.10",12.15,2.39,0.91,"conjurer","conjurer","noun.person","person"
"courtship",20,20,"1.16",12.15,2.87,1,"courtship","courtship","noun.communication","communication"
"deerstalker",19,13,"0.04",12.15,5.49,0.68,"deerstalker","deerstalker","noun.artifact","artifact"
"electroconvulsive",19,13,"0.08",12.15,4.93,0.68,"electroconvulsive","electroconvulsive",NA,NA
"emancipation",20,20,"0.47",12.15,2.13,1,"emancipation","emancipation","noun.act","act"
"flank",20,20,"4.63",12.15,3.56,1,"flank","flank","noun.group","group"
"gussy",18,13,"0.12",12.15,5.46,0.72,"gussy","gussy",NA,NA
"imposition",20,20,"0.76",12.15,3.38,1,"imposition","imposition","noun.act","act"
"indecency",20,20,"0.25",12.15,4.13,1,"indecency","indecency","noun.attribute","attribute"
"interracial",20,20,"0.25",12.15,2.72,1,"interracial","interracial",NA,NA
"intoxicating",20,20,"0.96",12.15,2.08,1,"intoxicating","intoxicating",NA,NA
"liquidness",18,13,"0.02",12.15,3.93,0.72,"liquidness","liquidness","noun.state","state"
"monoplane",19,13,"0.04",12.15,4.06,0.68,"monoplane","monoplane","noun.artifact","artifact"
"poesy",19,13,"#N/A",12.15,4.56,0.68,"poesy","poesy","noun.communication","communication"
"seaquake",19,13,"0.02",12.15,2.91,0.68,"seaquake","seaquake","noun.event","event"
"threshing",19,13,"0.06",12.15,2.7,0.68,"threshing","threshing","noun.act","act"
"ultrasound",20,20,"2.45",12.15,3.91,1,"ultrasound","ultrasound","noun.phenomenon","phenomenon"
"unfurl",19,13,"0.08",12.15,4.1,0.68,"unfurl","unfurl",NA,NA
"yokel",19,13,"0.31",12.15,3.18,0.68,"yokel","yokel","noun.person","person"
"accountability",19,19,"0.47",12.16,3.3,1,"accountability","accountability","noun.attribute","attribute"
"analogue",19,19,"0.10",12.16,3.06,1,"analogue","analogue","noun.attribute","attribute"
"charbroil",20,19,"0.02",12.16,4.19,0.95,"charbroil","charbroil",NA,NA
"clause",19,19,"2.80",12.16,3.52,1,"clause","clause","noun.communication","communication"
"cocaine",19,19,"8.25",12.16,2.43,1,"cocaine","cocaine","noun.artifact","artifact"
"complexity",19,19,"0.80",12.16,2.95,1,"complexity","complexity","noun.attribute","attribute"
"compulsory",19,19,"0.73",12.16,3.29,1,"compulsory","compulsory",NA,NA
"controversial",19,19,"2.14",12.16,2.46,1,"controversial","controversial",NA,NA
"covet",19,19,"0.94",12.16,3.91,1,"covet","covet",NA,NA
"creditor",19,19,"0.14",12.16,3.25,1,"creditor","creditor","noun.person","person"
"cursor",19,19,"0.06",12.16,5.77,1,"cursor","cursor","noun.artifact","artifact"
"customize",19,19,"0.08",12.16,3.04,1,"customize","customize",NA,NA
"denounce",19,19,"0.86",12.16,3.22,1,"denounce","denounce",NA,NA
"detrimental",19,19,"0.37",12.16,3.69,1,"detrimental","detrimental",NA,NA
"electroshock",19,19,"0.37",12.16,3.69,1,"electroshock","electroshock","noun.act","act"
"endearment",20,19,"0.27",12.16,3.1,0.95,"endearment","endearment","noun.act","act"
"entrepreneur",19,19,"1.08",12.16,2.01,1,"entrepreneur","entrepreneur","noun.person","person"
"hasten",19,19,"0.73",12.16,2.09,1,"hasten","hasten",NA,NA
"inanimate",19,19,"0.75",12.16,2.71,1,"inanimate","inanimate",NA,NA
"incompatibility",19,19,"0.14",12.16,3.83,1,"incompatibility","incompatibility","noun.relation","noun.relation"
"lowerclassmen",19,19,"0.02",12.16,2.5,1,"lowerclassmen","lowerclassmen","noun.person","person"
"luster",19,19,"0.31",12.16,3.95,1,"luster","luster","noun.attribute","attribute"
"manifest",19,19,"3.69",12.16,3.02,1,"manifest","manifest","noun.communication","communication"
"marrow",19,19,"2.96",12.16,3.98,1,"marrow","marrow","noun.body","body"
"negligence",19,19,"1.78",12.16,2.54,1,"negligence","negligence","noun.act","act"
"nonattendance",19,19,"0.02",12.16,2.27,1,"nonattendance","nonattendance","noun.act","act"
"nonchalant",19,19,"0.37",12.16,2.48,1,"nonchalant","nonchalant",NA,NA
"nonpaid",19,19,"0.04",12.16,3.89,1,"nonpaid","nonpaid",NA,NA
"outpour",19,19,"0.02",12.16,4.5,1,"outpour","outpour",NA,NA
"passport",19,19,"10.47",12.16,3.29,1,"passport","passport","noun.communication","communication"
"pothead",19,19,"0.41",12.16,3.24,1,"pothead","pothead","noun.person","person"
"reissue",19,19,"0.08",12.16,3.1,1,"reissue","reissue","noun.communication","communication"
"scant",20,19,"0.24",12.16,4.07,0.95,"scant","scant",NA,NA
"shackle",19,19,"0.31",12.16,3.11,1,"shackle","shackle","noun.artifact","artifact"
"steppingstone",19,19,"0.02",12.16,4.07,1,"steppingstone","steppingstone",NA,NA
"stimulant",19,19,"0.51",12.16,3.62,1,"stimulant","stimulant","noun.cognition","cognition"
"stratosphere",19,19,"0.47",12.16,2.34,1,"stratosphere","stratosphere","noun.object","object"
"sultry",19,19,"0.27",12.16,2.48,1,"sultry","sultry",NA,NA
"tangent",19,19,"0.37",12.16,2.24,1,"tangent","tangent","noun.shape","noun.shape"
"turbo",19,19,"2.90",12.16,4.84,1,"turbo","turbo",NA,NA
"uncommunicative",19,19,"0.10",12.16,3.67,1,"uncommunicative","uncommunicative",NA,NA
"venue",19,19,"1.43",12.16,3,1,"venue","venue","noun.location","location"
"disunited",20,18,"#N/A",12.17,4.88,0.9,"disunited","disunited",NA,NA
"betroth",18,12,"0.04",12.17,3.07,0.67,"betroth","betroth",NA,NA
"bigot",18,18,"0.61",12.17,2.41,1,"bigot","bigot","noun.person","person"
"collywobbles",18,6,"0.04",12.17,4.07,0.33,"collywobbles","collywobbles","noun.state","state"
"computerize",18,18,"0.02",12.17,3.26,1,"computerize","computerize",NA,NA
"conjugation",18,18,"0.02",12.17,3.47,1,"conjugation","conjugation","noun.state","state"
"decadence",18,18,"0.57",12.17,3.07,1,"decadence","decadence","noun.state","state"
"disembodied",19,18,"0.41",12.17,2.85,0.95,"disembodied","disembodied",NA,NA
"disembody",21,18,"0.02",12.17,3.42,0.86,"disembody","disembody",NA,NA
"ecru",18,12,"0.14",12.17,4.04,0.67,"ecru","ecru","noun.attribute","attribute"
"enlighten",18,18,"2.12",12.17,2.75,1,"enlighten","enlighten",NA,NA
"entrainment",19,12,"0.02",12.17,5.04,0.63,"entrainment","entrainment",NA,NA
"federation",18,18,"3.86",12.17,2.6,1,"federation","federation","noun.group","group"
"fore",21,18,"2.65",12.17,3.99,0.86,"fore","fore","noun.artifact","artifact"
"frisky",18,18,"1.69",12.17,3.85,1,"frisky","frisky",NA,NA
"frumpy",19,18,"0.18",12.17,3.03,0.95,"frumpy","frumpy",NA,NA
"gayness",19,18,"0.12",12.17,4.3,0.95,"gayness","gayness","noun.act","act"
"grafter",19,12,"0.06",12.17,2.44,0.63,"grafter","grafter",NA,NA
"greenback",19,18,"0.02",12.17,3.91,0.95,"greenback","greenback","noun.possession","noun.possession"
"gristmill",20,12,"0.04",12.17,6.16,0.6,"gristmill","gristmill","noun.artifact","artifact"
"habitable",19,18,"0.20",12.17,2.53,0.95,"habitable","habitable",NA,NA
"heckle",18,18,"0.31",12.17,4.02,1,"heckle","heckle","noun.artifact","artifact"
"imager",19,18,"0.08",12.17,4.58,0.95,"imager","imager",NA,NA
"incidence",19,18,"0.35",12.17,3.35,0.95,"incidence","incidence","noun.relation","noun.relation"
"jackal",19,18,"1.59",12.17,3.82,0.95,"jackal","jackal","noun.animal","animal"
"kingpin",21,18,"1.00",12.17,3.55,0.86,"kingpin","kingpin","noun.person","person"
"lathery",19,12,"0.02",12.17,5.49,0.63,"lathery","lathery",NA,NA
"letterhead",18,18,"0.41",12.17,3.13,1,"letterhead","letterhead","noun.communication","communication"
"lewdness",18,18,"0.20",12.17,4.13,1,"lewdness","lewdness","noun.attribute","attribute"
"microorganism",18,18,"0.14",12.17,2.26,1,"microorganism","microorganism","noun.animal","animal"
"mismanage",18,18,"0.06",12.17,2.15,1,"mismanage","mismanage",NA,NA
"node",18,18,"0.49",12.17,4.36,1,"node","node","noun.shape","noun.shape"
"nom",18,12,"0.33",12.17,6.41,0.67,"nom","nom",NA,NA
"noncombustible",18,18,"0.02",12.17,3.62,1,"noncombustible","noncombustible",NA,NA
"nondescript",19,18,"0.20",12.17,3.2,0.95,"nondescript","nondescript","noun.person","person"
"nudism",18,18,"0.04",12.17,4.46,1,"nudism","nudism","noun.act","act"
"optimism",18,18,"1.55",12.17,3.19,1,"optimism","optimism","noun.feeling","feeling"
"overexpose",18,18,"0.02",12.17,3.09,1,"overexpose","overexpose",NA,NA
"peasantry",19,18,"0.10",12.17,2.6,0.95,"peasantry","peasantry","noun.group","group"
"queue",19,18,"1.18",12.17,3.38,0.95,"queue","queue","noun.group","group"
"rationale",20,18,"0.37",12.17,2.26,0.9,"rationale","rationale","noun.cognition","cognition"
"recirculation",19,18,"0.02",12.17,3.75,0.95,"recirculation","recirculation","noun.act","act"
"reevaluation",18,18,"0.10",12.17,4.02,1,"reevaluation","reevaluation","noun.cognition","cognition"
"reformation",18,18,"0.20",12.17,3.09,1,"reformation","reformation","noun.state","state"
"reinvigorate",19,18,"0.04",12.17,3.54,0.95,"reinvigorate","reinvigorate",NA,NA
"reproducible",19,18,"0.04",12.17,2.01,0.95,"reproducible","reproducible",NA,NA
"retool",18,18,"0.10",12.17,3.54,1,"retool","retool",NA,NA
"retract",18,18,"1.45",12.17,2.85,1,"retract","retract",NA,NA
"ruse",20,18,"1.67",12.17,3.17,0.9,"ruse","ruse","noun.act","act"
"sentimentality",19,18,"0.47",12.17,3.2,0.95,"sentimentality","sentimentality","noun.attribute","attribute"
"spherical",19,18,"0.18",12.17,3.49,0.95,"spherical","spherical",NA,NA
"steward",20,18,"2.75",12.17,2.5,0.9,"steward","steward","noun.person","person"
"swoon",19,18,"0.61",12.17,2.33,0.95,"swoon","swoon","noun.event","event"
"thunderstruck",20,18,"0.04",12.17,3.6,0.9,"thunderstruck","thunderstruck",NA,NA
"transgression",20,18,"0.49",12.17,4.13,0.9,"transgression","transgression","noun.act","act"
"trifle",19,18,"2.10",12.17,4.41,0.95,"trifle","trifle","noun.food","food"
"triumphal",19,18,"0.08",12.17,3,0.95,"triumphal","triumphal",NA,NA
"undercharged",18,18,"0.04",12.17,3.33,1,"undercharged","undercharged",NA,NA
